Feature ID,Kingdom,Phylum,Class,Order,Family,Genus,species,Confidence
aa73d2c485650f5c8e5ba227daccb6f1,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.999689051
d38899719da1eceacdd7e30dff312e8a,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.999793217
490e16abb53b0d8916a6e835140d64bd,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.899933867
9890154f41bd5589ccfd1748474e82ba,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.99290997
ac007328bce609a715815c6a7fbb9e95,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.999689811
33c03deefdfd099ae75c4e862a3bafd2,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.978468703
c408aa26ec7afaa88df03c32f4d8c5ce,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.999565093
e7f733ca14d5f8f02c280e3d1f683cbb,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.916698744
f9cc723d9c0d34a25322446890fb4047,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.987197252
87a70fe8425d3c5121263a753c378697,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.98888697
9b0ef10652f0d469574cd48d72125729,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.999443435
692eac8e1f25d6eb80e7a68af45895d7,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.979043307
46a5e4be5aed3450404022a628ef5c2a,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.849220424
5fbc30496e161e4d4637d9c435368af8,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.998466122
1181919f213a3fb6c60edbd0a367932d,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.995806944
d5ae779ad8d286eb5fc2d9b0be440033,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.914699152
22e59bff8945aea760822e1cf57a1c58,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.999774496
78367e082829acb96a56d23d408f14c8,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.962107241
4765ac6f34d528988066e067797f4482,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.906847867
bc3ff5e2f770f1f5905b87baa6bc2c2f,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.959758199
84f199c2c4e7716910a21c6dc59ad7e0,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.999838493
2fbf3487969a11fdca290b3903a0ea95,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.863027793
c4658851520eb1d987d95a2e48fa72aa,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.851292707
4075924654a1f5353fbdcf1dad2f1881,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.95610062
c1b52008aedd08e48228bd3a22c89288,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.977958362
ea96a95e894eb9d775a18d88c1ce75ac,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.991057927
98826916e3e37e6012fcd2be491be30e,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.999703562
11fa68daab9c1cce4e10b2ea88488961,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.86599236
3b8997fc16dcd4cdc6756202a3e4080c,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.91875458
5c3a4d583293f4965477623a85a6f832,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.911391848
b0d1b4e2cd2c59ac2287580571dc5161,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.990610869
b4e2837ac114330da6bdac4abf356fc4,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.990513667
35e5ed0f3d8afa75e9337b0fe58b562d,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.999601025
b91e602203a34c8520cd5f2f2d69b160,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.958059378
1981c7a63938e2f8aeeecd1afdbccf93,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.993577297
239c0cfc0018d9debe1483bea65f3e59,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.992057854
350c1441ac0b2901b326a303c4a9540b,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.926659603
39ed0f544d72f25f5987293b21c457f0,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.81734137
2913d94b53e2423e37a1f5a927992434,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.922062027
90f5a752e8bfcf00d0f942dc3172f4f9,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.99217014
0b014455c9eacf9cacb3c1deacfcdb51,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.992871298
ab679710e2f6518dda34cda9ca8a00c8,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.813826783
d996b80f4931e5dc80edf447a398e90e,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.928312521
573e8a1b3f6d2a99f655646700f4b733,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.728987599
6a6b9e20fa2a3c32e27711e5ebe152d4,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.998409058
cb7f53f483d760033d8575c462852a8a,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Botryosphaeria_dothidea,0.991496965
ec071158832076a7d0bfcfc90a0ed3d4,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Brevundimonas, Brevundimonas_balnearis,0.959938433
8ef9aefd1b898b46c1797b03a92cd346,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Brevundimonas, Brevundimonas_balnearis,0.984092353
3bfc8de61c7da93275ef43e172eab25d,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Brevundimonas, Brevundimonas_balnearis,0.991534524
3b8503c75b3d81c81b2245baffcbd961,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Brevundimonas, Brevundimonas_balnearis,0.989144698
77709f290c222274385698d888c42494,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Brevundimonas, Brevundimonas_balnearis,0.996920849
4bc757ccb19651b590e9afcedfdac99d,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, Buchnera, Buchnera_aphidicola,0.996486053
ab0a5bd81519f3ee340cb2fd594e1d35,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, Buchnera, Buchnera_aphidicola,0.932591022
e27b46d9029bc6c4387c0c1ca154744f,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, Buchnera, Buchnera_aphidicola,0.997197898
b7d5311a89bf0cd0b335f35e5509ffcc,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, Buchnera, Buchnera_aphidicola,0.925528798
b11ee491230eecdc9d194ce65982dc30,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, Buchnera, Buchnera_aphidicola,0.76821488
6e747ca2f85f07dfa32ca485bf9da40d,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, Buchnera, Buchnera_aphidicola,0.998762952
20423ae567f32161dc611f7895137638,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, Buchnera, Buchnera_aphidicola,0.960745333
07480bc3ca35f67c9dfebec4b3821987,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, Buchnera, Buchnera_aphidicola,0.98863566
58adabad31a924c69c6968c55c7c8087,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, Buchnera, Buchnera_aphidicola,0.985635855
d6b96c6d86904003406838f94358b07d,Bacteria, Cyanobacteria, Cyanobacteriia, Cyanobacteriales, Nostocaceae, Calothrix_PCC-6303, Calothrix_sp.,0.99232089
06558ad3b6b48b0c32bd747fd76fa194,Bacteria, Cyanobacteria, Cyanobacteriia, Cyanobacteriales, Nostocaceae, Calothrix_PCC-6303, Calothrix_sp.,0.987418067
19aeb70325bc73e327662f9ffea02a36,Bacteria, Cyanobacteria, Cyanobacteriia, Cyanobacteriales, Nostocaceae, Calothrix_PCC-6303, Calothrix_sp.,0.993916776
5ccf0611bad4fc480de857020a678040,Bacteria, Cyanobacteria, Cyanobacteriia, Cyanobacteriales, Nostocaceae, Calothrix_PCC-6303, Calothrix_sp.,0.917978722
746c082c14a874d9f2050756ce38dd29,Bacteria, Cyanobacteria, Cyanobacteriia, Cyanobacteriales, Nostocaceae, Calothrix_PCC-6303, Calothrix_sp.,0.771007163
f73b841aef6fa4622dbbfd0346f186df,Bacteria, Cyanobacteria, Cyanobacteriia, Cyanobacteriales, Nostocaceae, Calothrix_PCC-6303, Calothrix_sp.,0.994255628
c50221a562b2c6636c51738890c0c24c,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Amoebophilaceae, Candidatus_Paenicardinium, Candidatus_Cardinium,0.969129527
7e55e39c4d9d48ebc927ec1c90426df8,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Amoebophilaceae, Candidatus_Paenicardinium, Candidatus_Cardinium,0.845570415
bab520806e4104853145b78d4a2f09e3,Bacteria, Dependentiae, Babeliae, Babeliales, UBA12409, UBA12409, Candidatus_Dependentiae,0.999711172
5ac769dd2ec59825ff162e60734a5647,Bacteria, Dependentiae, Babeliae, Babeliales, UBA12409, UBA12409, Candidatus_Dependentiae,0.999785733
d892bb347ccb996e66564d305bdbb6f1,Bacteria, Dependentiae, Babeliae, Babeliales, UBA12409, UBA12409, Candidatus_Dependentiae,0.99970113
ee94a2b6db6022790b8e1e7f783e9656,Bacteria, Dependentiae, Babeliae, Babeliales, UBA12409, UBA12409, Candidatus_Dependentiae,0.999881901
564bcb70b8bea15f8487cdf63664b24d,Bacteria, Proteobacteria, Alphaproteobacteria, Paracaedibacterales, Paracaedibacteraceae, Candidatus_Paracaedibacter, Candidatus_Paracaedibacter,0.705549041
143fc057d76a49ff0c23a8d5e9034cc9,Bacteria, Proteobacteria, Alphaproteobacteria, Holosporales, Holosporaceae, Candidatus_Paraholospora, Candidatus_Paraholospora,0.999941226
a057ed8439d9938dd6e8c4b35767d776,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Burkholderiaceae, Candidatus_Tremblaya, Candidatus_Tremblaya,0.924288293
d548d03eb0cc6a8011714e4622a8c4fe,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Castanea_mollissima,0.999999994
9bfc79238b16e5c9b398bb65b1f00f1b,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, PMMR1, Caulobacter_sp.,0.981060178
27f72fafbcc1bc73c6ac01d4f2b93372,Bacteria, Proteobacteria, Gammaproteobacteria, Cellvibrionales, Cellvibrionaceae, Cellvibrio, Cellvibrio_fulvus,0.8000811
cbfcfe6904b31a8d756ffb585a346281,Bacteria, Verrucomicrobiota, Chlamydiae, Chlamydiales, cvE6, cvE6, Chlamydiales_bacterium,0.792477615
5bc3b175e771d3c4f5ee709aa4297e00,Bacteria, Verrucomicrobiota, Chlamydiae, Chlamydiales, cvE6, cvE6, Chlamydiales_bacterium,0.738451681
12c10739d0458ac6640790d01abff921,Bacteria, Verrucomicrobiota, Chlamydiae, Chlamydiales, cvE6, cvE6, Chlamydiales_bacterium,0.744735486
a1bda8327c900afd0b81fd9b78ea1ecb,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Chlamydomonas_asymmetrica,0.997646622
462639d334d4f30f20c3fb550cfe760f,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Chlamydomonas_asymmetrica,0.996479655
c29a0fb4153cae25f1b27fcdaa51a764,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Chlamydomonas_reinhardtii,0.999884588
766e296341d010dca4455751ffe60eea,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Chlorella_pyrenoidosa,0.731405336
da3114d9724d86add28b8621fed5d23b,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Chlorella_pyrenoidosa,0.799290422
bbe4611b1317393f08ced5224da8f794,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Chlorella_pyrenoidosa,0.990270078
69cc33decd6e04c93d42bacbfa8bcc53,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Chlorella_pyrenoidosa,0.793593621
d1805e9e1fcc2f8ec0b49b39e62053a3,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Chlorella_pyrenoidosa,0.753245303
18181868c2c3635541c5f6fc1846777b,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Chlorella_pyrenoidosa,0.807497634
4bdc0a61b2e017c7139a0e5bebf5153f,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Chlorella_sorokiniana,0.78824337
6e65df037b5dea8615557b740a3be189,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Chlorella_sp.,0.962122244
a7b27c8b9b747285948dd3c3afeb4c91,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Chlorosarcina_brevispinosa,0.999924278
8b693bdb5f42b3711cba6281d4df6017,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Chlorotetraedron_incus,0.824046925
340d6aa2d3eb7c8ce8f2611830ee1ddf,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Chlorotetraedron_incus,0.971160826
ab65d52bc1904278bd587ad1cdc6be31,Bacteria, Cyanobacteria, Cyanobacteriia, Cyanobacteriales, Chroococcidiopsaceae, Chroococcidiopsis_SAG_2023, Chroococcidiopsis_sp.,0.919143662
b9f23c6cc5439cdeb0efb6606f5f32e2,Bacteria, Cyanobacteria, Cyanobacteriia, Cyanobacteriales, Chroococcidiopsaceae, Chroococcidiopsis_SAG_2023, Chroococcidiopsis_sp.,0.768395698
18bcd205b16accebc14a0ea4ff6dd413,Bacteria, Cyanobacteria, Cyanobacteriia, Cyanobacteriales, Chroococcidiopsaceae, Chroococcidiopsis_SAG_2023, Chroococcidiopsis_sp.,0.837877918
3008af6b10ae8b22509833cf0264d68d,Bacteria, Cyanobacteria, Cyanobacteriia, Cyanobacteriales, Chroococcidiopsaceae, Chroococcidiopsis_SAG_2023, Chroococcidiopsis_sp.,0.88995651
cc34c606bf21c00749c5a8fcf95d73d2,Bacteria, Cyanobacteria, Cyanobacteriia, Cyanobacteriales, Microcystaceae, Chalicogloea_CCALA_975, Chroococcus_sp.,0.98546611
df5a202cb8b5dd965d25b663c02af8d0,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Chrysochromulina_sp.,0.997993766
4f9298e2f05a5248fcaca0636d0b0aeb,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Chrysochromulina_sp.,0.990120152
49efd9c1e562dca75d9e30be9cccef6a,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Chrysochromulina_sp.,0.990658965
3611e1b7371deb1d38d367a1687615e9,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Chrysochromulina_sp.,0.998215963
d66c266c1ef456e0cc645e94838ac817,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Chrysochromulina_sp.,0.991565959
931acf6200f24de0895e3d1bb407de29,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Chrysochromulina_sp.,0.998398667
55bd07eaedda420d00c010ff4064989a,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Chrysochromulina_sp.,0.989727683
46feb00e69c8c5f51be3b1f88859cc19,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Chrysochromulina_sp.,0.990756734
15aa245a7972231831e70a5d285fc76c,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae, Anaerocolumna, Clostridium_sp.,0.762677419
bbf490bbd70d68a7bd49243ecc76311e,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae, Anaerocolumna, Clostridium_sp.,0.785332592
4ca41993c58852bce099488801a64ab2,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Colacium_mucronatum,0.985066573
81ea5e35acf265b15fb3af5db0c0cbc5,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Colacium_sp.,1
cd63a3de089da7276b55430efd20ae50,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Colacium_sp.,0.999996576
ca500bd23e3bfb8f1abdaf78611bdefd,Bacteria, Cyanobacteria, Cyanobacteriia, Cyanobacteriales, Microcystaceae, Microcystis_PCC-7914, Cyanothece_aeruginosa,0.999989822
4964f339e90a20437a19d7ec3bcd8a1a,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, uncultured, Cyclobacteriaceae_bacterium,0.949275198
772a2f8960a494ef2107444809ec9200,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, uncultured, Cyclobacteriaceae_bacterium,0.899740678
7135648fc7b6f5439d4199fdb2b49598,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, uncultured, Cyclobacteriaceae_bacterium,0.93362695
2a65eeb7cf9795c9b699894860e133f5,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, uncultured, Cyclobacteriaceae_bacterium,0.870803374
a71b16f40b262c6591def187ad795292,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, uncultured, Cyclobacteriaceae_bacterium,0.767628658
4a304d79cedc972cd47d7fb7e6949676,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, uncultured, Cyclobacteriaceae_bacterium,0.922320002
4ba364e3aa6b3fe1c120b3c227388a56,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, uncultured, Cyclobacteriaceae_bacterium,0.791315516
2398f0c4177601183d967e926a46b1b8,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, uncultured, Cyclobacteriaceae_bacterium,0.899204807
a01eab7fe4d4d89858b99f8ee502cf20,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, uncultured, Cyclobacteriaceae_bacterium,0.876602144
2d03bd4c2e179c1f39d940fa7e09aa00,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, uncultured, Cyclobacteriaceae_bacterium,0.848787128
160bdf1152caa21f36915889336ddad6,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, uncultured, Cyclobacteriaceae_bacterium,0.78436564
96d7d759a5d71636788ae7621d26ee11,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, uncultured, Cyclobacteriaceae_bacterium,0.835295281
a06f27c8b2e65a5cb08387dc8a3c5df0,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, uncultured, Cyclobacteriaceae_bacterium,0.882010578
ab9c5fe460f8406fbebd442cd7edc6c0,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, uncultured, Cyclobacteriaceae_bacterium,0.904412866
ad59674dea9720dee069f6393afcbe6e,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, uncultured, Cyclobacteriaceae_bacterium,0.80250451
3026093b4b89142dd674019f0f181a47,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, uncultured, Cyclobacteriaceae_bacterium,0.838964838
d9810f76d2635f7821919f7eda6f51f8,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, uncultured, Cyclobacteriaceae_bacterium,0.856765361
91181f10f126cc57e1f20e69bffb0e3b,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, uncultured, Cyclobacteriaceae_bacterium,0.796974981
3e136493b1ceaa7ab13e4969b58e3fc8,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, uncultured, Cyclobacteriaceae_bacterium,0.835210774
8b8b3c07970bd4455015ffd3a43b4d73,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, uncultured, Cyclobacteriaceae_bacterium,0.843125163
